Language,Stars,Watchers,OpenIssues,Size,SubscribersCount,Network count,SubLanguagesScale,Score
Python,517,517,0,13204,22,62,7,0
Python,516,516,12,136,33,52,7,0
Python,516,516,4,356,52,218,7,144
Python,516,516,56,5086,73,84,7,0
Python,515,515,0,193,47,260,7,0
Python,515,515,17,852,35,205,7,148
Python,515,515,21,312707,54,142,7,0
Python,514,514,1,144,34,81,7,306
Python,513,513,5,203000,63,241,7,290
Python,513,513,22,2063,31,46,7,288
Python,513,513,0,293,29,46,7,160
Python,512,512,111,3879,125,358,7,0
Python,510,510,21,110,38,134,7,0
Python,510,510,37,75,19,266,7,0
Python,510,510,3,2296,47,119,7,0
Python,510,510,14,535,72,83,7,0
Python,509,509,45,265,41,127,7,0
Python,509,509,3,18729,45,92,7,595
Python,509,509,55,11164,56,185,7,0
Python,509,509,24,24068,33,145,7,0
Python,509,509,0,343,43,94,7,0
Python,507,507,31,40,52,260,7,141
Python,506,506,10,5088,59,147,7,0
Python,506,506,19,418,42,35,7,0
Python,506,506,13,9182,50,187,7,447
Python,505,505,79,25378,34,27,7,0
Python,505,505,6,5450,14,35,7,0
Python,504,504,18,202,41,163,7,159
Python,504,504,17,90,22,42,7,0
Python,504,504,4,120,15,56,7,0
Python,503,503,11,493,20,34,7,160
Python,503,503,19,714,45,222,7,139
Python,502,502,0,1346,51,188,7,0
Python,501,501,0,116,63,152,7,0
Python,500,500,16,6635,58,75,7,0
Python,498,498,6,324,12,15,7,146
Python,498,498,9,1968,28,50,7,146
Python,497,497,41,10108,56,191,7,0
Python,497,497,18,43882,43,62,7,0
Python,497,497,3,109845,44,63,7,0
Python,497,497,10,1322,32,51,7,280
Python,496,496,41,2370,65,247,7,0
Python,496,496,21,203,30,131,7,0
Python,495,495,88,290,22,75,7,0
Python,495,495,104,5419,130,98,7,155
Python,494,494,18,236,27,65,7,149
Python,494,494,26,928,34,168,7,0
Python,493,493,32,1257,24,108,7,296
Python,493,493,57,5979,64,235,7,0
Python,492,492,7,29,32,75,7,0
Python,492,492,14,327,26,48,7,312
Python,492,492,1,1708,48,224,7,154
Python,491,491,44,2344,12,69,7,151
Python,491,491,14,679,109,117,7,0
Python,490,490,8,5933,39,87,7,149
Python,488,488,37,188,27,93,7,0
Python,487,487,21,289,21,32,7,0
Python,487,487,15,126,40,168,7,0
Python,487,487,1,23,32,98,7,0
Python,67,67,14,1184,4,18,7,0
Python,67,67,0,112,3,9,7,0
Python,67,67,5,493,9,13,7,0
Python,67,67,5,188,5,44,7,0
Python,67,67,2,38,5,15,7,0
Python,67,67,0,171,9,18,7,0
Python,67,67,0,41,1,8,7,0
Python,67,67,1,125,18,19,7,0
Python,67,67,10,162,9,8,7,0
Python,67,67,17,48,16,6,7,0
Python,67,67,0,18211,9,6,7,150
Python,67,67,0,1522,9,18,7,0
Python,67,67,0,983,10,48,7,0
Python,67,67,1,29,2,3,7,0
Python,67,67,0,138,9,29,7,0
Python,67,67,0,407,5,5,7,157
Python,67,67,2,1335,40,24,7,141
Python,66,66,11,897,7,22,7,0
Python,66,66,1,66,3,6,7,0
Python,66,66,1,154,1,4,7,304
Python,66,66,3,445,154,132,7,157
Python,66,66,2,956,3,19,7,0
Python,66,66,3,210142,16,18,7,0
Python,66,66,1,625,9,8,7,0
Python,66,66,0,433,68,5,7,0
Python,66,66,1,193,3,20,7,0
Python,66,66,5,97,2,32,7,0
Python,66,66,0,287,5,7,7,0
Python,66,66,0,821,1,8,7,0
Python,66,66,6,286,5,30,7,0
Python,66,66,6,45,4,26,7,0
Python,66,66,1,5391,2,21,7,0
Python,65,65,7,1445,4,6,7,157
Python,65,65,3,143,4,16,7,0
Python,65,65,0,208,17,12,7,0
Python,65,65,1,183,6,2,7,0
Python,65,65,2,488,2,29,7,0
Python,65,65,11,712,16,19,7,0
Python,65,65,2,118,19,16,7,0
Python,65,65,0,298,14,19,7,0
Python,65,65,3,896,3,6,7,0
Python,65,65,4,65,13,16,7,0
Python,65,65,1,321,4,2,7,149
Python,65,65,2,325,20,24,7,0
Python,65,65,1,116,15,25,7,0
Python,64,64,10,720,17,24,7,0
Python,64,64,0,1525,2,8,7,0
Python,64,64,4,2452,13,17,7,0
Python,64,64,0,501,3,10,7,165
Python,64,64,22,847,2,11,7,0
Python,64,64,0,1582,8,9,7,0
Python,64,64,5,407,4,0,7,0
Python,64,64,0,283,5,18,7,0
Python,64,64,21,318,26,51,7,157
Python,64,64,2,7536,6,14,7,0
Python,64,64,1,170,2,4,7,0
Python,64,64,1,9420,16,24,7,0
Python,64,64,2,170,5,4,7,134
Python,64,64,1,786,11,2,7,0
Python,64,64,1,214,6,12,7,0
Python,64,64,2,198,8,16,7,0
Python,63,63,2,145,3,8,7,0
Python,63,63,0,499,9,3,7,0
Python,63,63,31,1422,4,10,7,0
Python,63,63,2,152,10,13,7,0
Python,63,63,0,148,9,1,7,0
Python,63,63,0,79,84,18,7,163
Python,63,63,3,1635,17,6,7,0
Python,63,63,0,850,7,5,7,0
Python,63,63,27,1020,10,13,7,0
Python,63,63,1,127,9,18,7,0
Python,63,63,1,180,7,11,7,0
Python,63,63,1,173,27,29,7,0
Python,63,63,0,26,8,2,7,0
Python,63,63,5,131,5,21,7,0
Python,63,63,4,9,11,32,7,0
Python,63,63,8,129,3,27,7,291
Python,63,63,3,671,22,37,7,0
Python,63,63,0,12,25,4,7,0
Python,63,63,5,154,16,12,7,0
Python,63,63,7,286,4,3,7,0
Python,63,63,2,144,12,32,7,0
Python,63,63,0,67,2,3,7,0
Python,63,63,5,340,10,27,7,299
Python,63,63,130,6890,20,16,7,0
Python,63,63,5,260,2,13,7,0
Python,63,63,3,44,4,6,7,0
Python,62,62,3,329,8,14,7,0
Python,62,62,5,992,6,11,7,0
Python,62,62,2,963,2,13,7,0
Python,62,62,13,470,8,17,7,0
Python,62,62,2,271,9,5,7,0
Python,62,62,1,323,5,7,7,0
Python,62,62,6,227,6,8,7,0
Python,62,62,14,236,7,46,7,0
Python,62,62,0,6,2,1,7,0
Python,62,62,6,288,5,17,7,0
Python,62,62,3,6206,12,29,7,0
Python,62,62,3,214,10,12,7,290
Python,62,62,9,353,5,25,7,0
Python,64,64,4,2452,13,17,7,0
Python,64,64,5,407,4,0,7,0
Python,64,64,0,283,5,18,7,0
Python,64,64,21,318,26,51,7,157
Python,64,64,2,7536,6,14,7,0
Python,64,64,1,170,2,4,7,0
Python,64,64,1,28,4,12,7,0
Python,64,64,1,9420,16,24,7,0
Python,64,64,2,170,5,4,7,134
Python,64,64,1,786,11,2,7,0
Python,64,64,1,214,6,12,7,0
Python,63,63,2,145,3,8,7,0
Python,63,63,0,499,9,3,7,0
Python,63,63,31,1422,4,10,7,0
Python,63,63,0,79,84,18,7,0
Python,63,63,0,148,9,1,7,0
Python,63,63,2,152,10,13,7,163
Python,63,63,3,1635,17,6,7,0
Python,63,63,0,850,7,5,7,0
Python,63,63,27,1020,10,13,7,0
Python,63,63,1,127,9,18,7,0
Python,63,63,1,180,7,11,7,0
Python,63,63,1,173,27,29,7,0
Python,63,63,0,26,8,2,7,0
Python,63,63,5,131,5,21,7,0
Python,63,63,4,9,11,32,7,0
Python,63,63,8,129,3,27,7,291
Python,63,63,3,671,22,37,7,0
Python,63,63,0,12,25,4,7,0
Python,63,63,5,154,16,12,7,0
Python,63,63,7,286,4,3,7,0
Python,63,63,2,144,12,32,7,0
Python,63,63,0,67,2,3,7,0
Python,63,63,5,340,10,27,7,299
Python,63,63,130,6890,20,16,7,0
Python,63,63,5,260,2,13,7,0
Python,63,63,3,44,4,6,7,0
Python,62,62,3,329,8,14,7,0
Python,62,62,5,992,6,11,7,0
Python,62,62,2,963,2,13,7,0
Python,62,62,13,470,8,17,7,0
Python,62,62,2,271,9,5,7,0
Python,62,62,1,323,5,7,7,0
Python,62,62,6,227,6,8,7,0
Python,62,62,6,288,5,17,7,0
Python,62,62,14,236,7,46,7,0
Python,62,62,0,6,2,1,7,0
Python,62,62,3,6206,12,29,7,0
Python,62,62,3,214,10,12,7,290
Python,62,62,9,353,5,25,7,0
Python,62,62,7,534,3,4,7,0
Python,62,62,3,199,5,31,7,146
Python,62,62,9,5225,15,23,7,0
Python,62,62,13,67902,8,13,7,0
Python,62,62,1,182,2,6,7,149
Python,62,62,16,3141,14,31,7,0
Python,62,62,7,99,10,35,7,0
Python,62,62,0,197,3,7,7,150
Python,62,62,6,1138,9,18,7,0
Python,62,62,0,154,3,13,7,0
Python,62,62,0,118,4,14,7,0
Python,62,62,12,245,22,44,7,144
Python,61,61,14,210,2,8,7,0
Python,61,61,3,177,5,7,7,0
Python,61,61,13,163,169,28,7,0
Python,61,61,3,351,6,8,7,157
Python,61,61,2,20,9,3,7,0
Python,61,61,1,213,3,2,7,0
Python,61,61,0,513,2,2,7,0
Python,61,61,10,1198,14,16,7,0
Python,61,61,13,358,19,28,7,0
Python,61,61,1,488,3,17,7,0
Python,61,61,2,18814,5,15,7,0
Python,61,61,1,191,6,8,7,0
Python,61,61,1,108,4,9,7,0
Python,61,61,0,219,7,8,7,0
Python,61,61,17,3249,2,3,7,0
Python,61,61,1,8479,14,19,7,150
Python,61,61,3,476,1,8,7,0
Python,61,61,0,745,1,8,7,0
Python,61,61,0,951,7,16,7,0
Python,61,61,10,25834,2,8,7,0
Python,61,61,2,131,6,10,7,0
Python,61,61,0,445,21,50,7,0
Python,61,61,6,2494,1,10,7,0
Python,61,61,2,550,6,10,7,0
Python,61,61,6,751,4,7,7,0
Python,61,61,6,95,9,21,7,0
Python,60,60,0,260,11,3,7,146
Python,60,60,6,773,3,10,7,0
Python,60,60,0,213,3,19,7,0
Python,60,60,1,130,12,17,7,0
Python,60,60,1,489,11,28,7,0
Python,60,60,6,185,3,11,7,0
Python,60,60,9,154,3,7,7,146
Python,60,60,0,323,7,18,7,0
Python,60,60,4,32,3,11,7,0
Python,60,60,0,18746,2,2,7,139
Python,60,60,1,18411,11,15,7,153
Python,60,60,1,393,9,10,7,1044
Python,467,467,12,2484,61,121,7,0
Python,467,467,37,4877,32,119,7,0
Python,466,466,10,1039,57,79,7,0
Python,466,466,7,1499,29,100,7,165
Python,466,466,1,6119,184,702,7,0
Python,466,466,9,0,52,164,7,154
Python,465,465,5,35,45,85,7,0
Python,464,464,4,31,29,82,7,0
Python,463,463,9,81,41,110,7,0
Python,463,463,0,186,16,39,7,892
Python,463,463,1,828,37,157,7,0
Python,462,462,16,649,25,208,7,0
Python,461,461,47,268,74,160,7,743
Python,461,461,10,23233,85,218,7,0
Python,460,460,135,4324,49,86,7,0
Python,460,460,3,115,24,23,7,0
Python,460,460,5,9,49,206,7,0
Python,460,460,27,8446,38,127,7,0
Python,459,459,2,5524,20,37,7,0
Python,459,459,2,15,23,45,7,0
Python,458,458,9,406,37,55,7,150
Python,458,458,16,44952,42,174,7,0
Python,457,457,0,2972,38,61,7,0
Python,457,457,4,42,50,150,7,0
Python,457,457,28,176,22,174,7,0
Python,457,457,5,146,19,341,7,0
Python,457,457,4,239,29,59,7,0
Python,456,456,160,2462,95,260,7,146
Python,455,455,2,172,54,166,7,0
Python,455,455,45,900,31,83,7,0
Python,455,455,5,394,23,85,7,0
Python,454,454,5,176,44,60,7,0
Python,454,454,0,232,47,34,7,0
Python,454,454,0,451,30,104,7,0
Python,454,454,5,7,14,18,7,157
Python,453,453,2,1737,66,50,7,0
Python,453,453,28,374,39,170,7,632
Python,453,453,7,338,76,210,7,0
Python,452,452,16,1450,26,105,7,0
Python,451,451,5,410,46,108,7,0
Python,450,450,35,14625,35,147,7,0
Python,450,450,20,615,48,112,7,154
Python,449,449,0,23098,73,238,7,0
Python,449,449,5,9,33,187,7,0
Python,449,449,3,1761,33,118,7,0
Python,449,449,8,137,37,148,7,435
Python,448,448,4,129,26,12,7,0
Python,448,448,8,67,17,25,7,0
Python,448,448,3,2367,16,126,7,1039
Python,448,448,15,12391,41,49,7,0
Python,447,447,3,1108,25,35,7,0
Python,447,447,8,412,16,20,7,0
Python,447,447,9,519,60,214,7,449
Python,445,445,0,7891,80,176,7,165
Python,444,444,18,1009,54,68,7,0
Python,444,444,2,125104,38,116,7,296
Python,444,444,17,485,39,183,7,0
Python,443,443,23,44,13,49,7,0
Python,443,443,19,75,36,48,7,146
Python,443,443,55,30448,63,139,7,0
Python,443,443,42,813,40,149,7,0
Python,441,441,12,34,39,108,7,132
Python,441,441,1,536,144,64,7,0
Python,441,441,1,4848,56,75,7,149
Python,440,440,48,454,32,125,7,0
Python,440,440,82,318,55,137,7,304
Python,439,439,67,19629,52,118,7,0
Python,439,439,6,24316,64,81,7,158
Python,439,439,108,2354,62,124,7,0
Python,438,438,1,42,14,13,7,0
Python,438,438,10,146,25,61,7,163
Python,437,437,74,45304,56,117,7,290
Python,437,437,69,754,53,122,7,289
Python,437,437,39,5416,43,115,7,0
Python,437,437,4,513,37,344,7,0
Python,436,436,14,15798,39,90,7,0
Python,436,436,0,15,19,12,7,0
Python,436,436,10,108,52,86,7,756
Python,436,436,110,94578,107,272,7,141
Python,435,435,2,331,56,131,7,0
Python,435,435,70,850,14,61,7,165
Python,435,435,40,716,17,90,7,0
Python,435,435,13,55201,24,106,7,0
Python,435,435,71,3211,40,90,7,146
Python,435,435,27,79451,60,179,7,0
Python,434,434,3,489,36,130,7,0
Python,434,434,0,6612,26,71,7,0
Python,434,434,3,98,51,441,7,0
Python,434,434,6,232,27,299,7,146
Python,434,434,9,5034,47,174,7,0
Python,434,434,27,1079,15,51,7,284
Python,433,433,17,4219,28,95,7,0
Python,433,433,0,567,25,75,7,0
Python,433,433,22,21840,25,126,7,0
Python,432,432,6,500,14,28,7,0
Python,432,432,65,2218,29,206,7,0
Python,431,431,18,449,25,50,7,296
Python,431,431,50,23831,52,133,7,457
Python,430,430,2,4769,68,95,7,451
Python,430,430,4,2720,28,66,7,296
Python,480,480,102,16569,49,179,7,0
Python,480,480,21,119,24,82,7,0
Python,480,480,10,783,45,120,7,0
Python,479,479,3,41,32,32,7,146
Python,479,479,1,46646,31,196,7,0
Python,478,478,40,732,67,249,7,0
Python,478,478,1,10175,36,24,7,0
Python,478,478,5,525,24,66,7,0
Python,478,478,15,599,31,62,7,456
Python,477,477,8,444259,32,253,7,139
Python,477,477,34,5236,177,311,7,0
Python,477,477,80,27063,42,100,7,155
Python,477,477,34,44019,52,446,7,0
Python,476,476,25,643,40,44,7,310
JavaScript,475,475,40,1034,20,85,7,0
Python,474,474,40,78,25,107,7,330
Python,474,474,39,581,92,269,7,0
Python,474,474,0,44,45,129,7,0
Python,474,474,34,636,62,187,7,0
Python,474,474,0,59236,25,91,7,0
Python,474,474,16,315,35,46,7,149
Python,473,473,9,1800,50,214,7,0
Python,473,473,14,756,32,27,7,157
Python,473,473,10,211,62,155,7,0
Python,472,472,7,702,25,41,7,0
Python,472,472,24,1012,69,377,7,0
Python,471,471,1,101822,40,177,7,0
Python,471,471,0,943,22,45,7,160
Python,470,470,9,84,24,72,7,0
Python,469,469,61,528,25,62,7,0
Python,469,469,12,239,47,83,7,0
Python,467,467,3,41,18,35,7,0
Python,467,467,8,35615,15,47,7,1044
Python,467,467,12,2484,61,121,7,0
Python,467,467,37,4877,32,119,7,0
Python,466,466,10,1039,57,79,7,0
Python,466,466,7,1499,29,100,7,165
Python,466,466,1,6119,184,702,7,0
Python,466,466,9,0,52,164,7,154
Python,465,465,5,35,45,85,7,296
Python,465,465,146,5292,47,162,7,160
Python,464,464,47,355,34,32,7,0
Python,464,464,72,11279,50,245,7,0
Python,464,464,4,31,29,82,7,0
Python,463,463,9,81,41,110,7,0
Python,463,463,2,48457,38,111,7,0
Python,463,463,0,186,16,39,7,892
Python,463,463,1,828,37,157,7,0
Python,462,462,16,649,25,208,7,155
Python,461,461,73,4850,34,111,7,0
Python,461,461,47,268,74,160,7,0
Python,460,460,135,4324,49,86,7,0
Python,460,460,3,115,24,23,7,0
Python,460,460,5,9,49,206,7,0
Python,460,460,27,8446,38,127,7,0
Python,459,459,2,5524,20,37,7,0
Python,459,459,2,15,23,45,7,0
Python,458,458,9,406,37,55,7,0
Python,458,458,91,3331,20,168,7,150
Python,458,458,16,44952,42,174,7,0
Python,457,457,0,2972,38,61,7,0
Python,457,457,4,42,50,150,7,0
Python,457,457,23,1683,48,107,7,0
Python,457,457,28,176,22,174,7,0
Python,457,457,5,146,19,341,7,0
Python,457,457,4,239,29,59,7,0
Python,456,456,160,2462,95,260,7,146
Python,455,455,2,172,54,166,7,146
Python,455,455,15,161,54,115,7,0
Python,455,455,45,900,31,83,7,0
Python,455,455,5,394,23,85,7,0
Python,454,454,5,176,44,60,7,0
Python,454,454,0,232,47,34,7,0
Python,454,454,5,7,14,18,7,154
Python,453,453,4,28283,48,230,7,0
Python,453,453,1,7515,15,26,7,157
Python,453,453,2,1737,66,50,7,0
Python,453,453,28,374,39,170,7,632
Python,453,453,7,338,76,210,7,0
Python,452,452,16,1450,26,105,7,0
Python,451,451,0,44545,102,299,7,0
Python,451,451,40,3940,85,64,7,0
Python,451,451,5,410,46,108,7,0
Python,450,450,35,14625,35,147,7,0
Python,450,450,20,615,48,112,7,154
Python,449,449,0,23098,73,238,7,0
Python,449,449,5,9,33,187,7,0
Python,449,449,3,1761,33,118,7,0
Python,449,449,8,137,37,148,7,435
Python,448,448,4,129,26,12,7,0
Python,448,448,1,18,96,17,7,0
Python,448,448,8,67,17,25,7,1039
Python,448,448,15,12391,41,49,7,0
Python,447,447,3,1108,25,35,7,160
Python,447,447,5,471,20,25,7,322
Python,447,447,209,182822,74,104,7,0
Python,447,447,8,412,16,20,7,0
Python,447,447,9,519,60,214,7,449
Python,445,445,0,7891,80,176,7,165
Python,444,444,18,1009,54,68,7,0
Python,140,140,2,90,5,10,7,0
Python,140,140,1,944,7,7,7,0
Python,140,140,3,2181,22,29,7,134
Python,140,140,4,1797,22,35,7,146
Python,140,140,2,58,19,17,7,160
Python,140,140,46,3162,23,45,7,0
Python,139,139,5,172,16,17,7,296
Python,139,139,2,527,29,56,7,0
Python,139,139,9,964,9,44,7,0
Python,139,139,2,1003,13,5,7,0
Python,139,139,4,141,36,38,7,146
Python,139,139,0,197,5,8,7,298
Python,139,139,28,2911,63,88,7,0
Python,139,139,2,6002,12,133,7,0
Python,139,139,6,7,6,67,7,141
Python,139,139,0,1260,15,27,7,0
Python,138,138,11,224,5,28,7,0
Python,138,138,7,417,14,19,7,0
Python,138,138,3,24,7,23,7,0
Python,138,138,33,20636,59,100,7,0
Python,138,138,2,533,8,11,7,0
Python,138,138,0,521,9,13,7,0
Python,138,138,9,167,15,42,7,0
Python,138,138,1,146,4,21,7,0
Python,138,138,0,34,10,28,7,160
Python,138,138,73,1625,20,26,7,151
Python,138,138,0,1045,6,9,7,0
Python,138,138,2,1604,9,15,7,139
Python,137,137,3,280,4,23,7,0
Python,137,137,2,124,17,62,7,0
Python,137,137,11,340,3,46,7,0
Python,137,137,1,45,6,5,7,0
Python,137,137,1,288,2,13,7,0
Python,137,137,8,750,28,74,7,0
Python,137,137,8,171,18,49,7,156
Python,137,137,1,12361,16,80,7,0
Python,137,137,0,15,11,30,7,0
Python,137,137,20,1298,16,44,7,0
Python,137,137,11,63,13,52,7,0
Python,136,136,6,588,13,36,7,0
Python,136,136,0,10503,7,12,7,0
Python,136,136,2,8143,16,18,7,0
Python,136,136,17,1212,4,69,7,0
Python,136,136,1,766,24,49,7,0
Python,136,136,62,480,43,81,7,0
Python,136,136,4,49,13,9,7,0
Python,136,136,10,13665,97,59,7,0
Python,136,136,1,91,4,12,7,444
Python,136,136,22,20380,21,19,7,0
Python,136,136,2,143,19,34,7,0
Python,136,136,3,96,6,13,7,157
Python,136,136,15,1774,16,113,7,0
Python,136,136,1,523,18,36,7,0
Python,136,136,11,764,28,27,7,0
Python,136,136,3,41,10,51,7,0
Python,136,136,0,37,8,10,7,139
Python,135,135,0,64,11,72,7,0
Python,135,135,3,283,6,18,7,0
Python,135,135,21,1061,6,10,7,0
Python,135,135,2,728,14,28,7,146
Python,135,135,1,1094,22,86,7,0
Python,135,135,4,54,15,28,7,141
Python,135,135,3,715,13,26,7,0
Python,135,135,0,543,8,22,7,0
Python,135,135,1,147,9,39,7,0
Python,135,135,2,1214,12,43,7,134
Python,135,135,6,535,30,35,7,0
Python,135,135,13,117,18,31,7,0
Python,135,135,2,306,15,38,7,0
Python,135,135,6,1800,10,51,7,0
Python,135,135,34,224,12,44,7,139
Python,135,135,17,461,12,66,7,145
Python,135,135,6,427,9,19,7,0
Python,134,134,34,6620,38,59,7,0
Python,134,134,0,172,15,8,7,0
Python,134,134,3,105,18,31,7,0
Python,134,134,24,946,12,29,7,0
Python,134,134,2,218,15,65,7,0
Python,134,134,0,296,7,7,7,0
Python,134,134,4,212,4,12,7,0
Python,134,134,0,26,18,38,7,147
Python,134,134,6,146,12,28,7,0
Python,134,134,0,166,10,52,7,0
Python,134,134,10,128,16,21,7,0
Python,133,133,5,69,27,20,7,0
Python,133,133,2,289,20,9,7,0
Python,133,133,8,136,8,6,7,0
Python,133,133,1,149,10,11,7,0
Python,133,133,5,111,12,25,7,301
Python,133,133,30,2204,28,21,7,0
Python,133,133,1,688,1,11,7,0
Python,133,133,7,303,4,7,7,0
Python,133,133,0,43,8,14,7,0
Python,133,133,18,199,12,39,7,0
Python,133,133,2,39,7,10,7,0
Python,133,133,4,456,6,20,7,0
Python,133,133,0,5706,58,60,7,0
Python,133,133,11,241,9,34,7,0
Python,132,132,0,148,4,8,7,149
Python,132,132,11,3731,8,16,7,0
Python,40937,40937,293,3371,3578,7820,7,160
Python,32528,32528,125,3647,929,2194,7,0
Python,32001,32001,134,2576,675,1568,7,149
Python,30924,30924,32,5564,1846,9770,7,160
Python,30894,30894,1954,50032,1270,5778,7,456
Python,29520,29520,187,170281,1821,12444,7,157
Python,28555,28555,124,9111,1146,5235,7,0
Python,27476,27476,4,1242,2538,6759,7,752
Python,26623,26623,4684,99922,1774,9458,7,154
Python,23691,23691,555,15911,1569,6089,7,585
Python,23451,23451,543,162319,1690,11204,7,440
Python,22860,22860,1504,87170,1890,12059,7,154
Python,22154,22154,46,207,562,875,7,0
Python,21666,21666,259,925,1783,14128,7,0
Python,21513,21513,839,9964,1387,7853,7,0
Python,20834,20834,32,4033,1241,2440,7,442
Python,20060,20060,815,16136,821,1837,7,449
Python,18839,18839,5869,36292,1613,5829,7,296
Python,16697,16697,849,50009,876,2598,7,160
Python,15682,15682,277,2625,843,3153,7,144
Python,15576,15576,83,21560,1572,1920,7,169
Python,15034,15034,63,32746,566,1722,7,304
Python,14572,14572,215,7404,1024,4305,7,448
Python,14526,14526,690,74109,556,1753,7,0
Python,14445,14445,49,3635,1507,2867,7,1183
Python,14181,14181,480,223252,735,3217,7,760
Python,14148,14148,303,40093,726,2589,7,0
Python,13152,13152,4,3408,1239,3062,7,0
Python,12340,12340,26,1054,614,796,7,0
Python,12103,12103,972,70706,835,3513,7,1044
Python,11957,11957,571,28420,1057,4406,7,149
Python,11747,11747,27,128613,642,1034,7,595
Python,11650,11650,2178,109295,735,4555,7,0
Python,11322,11322,25,7535,511,1427,7,163
Python,10960,10960,693,9894,532,1757,7,0
Python,10756,10756,333,44277,959,3158,7,144
Python,10651,10651,5,48902,1078,2841,7,413
Python,10199,10199,281,8363,714,1282,7,165
Python,10177,10177,600,75115,579,2890,7,289
Python,10090,10090,151,3912,790,2631,7,157
Python,10005,10005,3,18105,251,704,7,456
Python,9885,9885,44,61079,741,2303,7,0
Python,9563,9563,18,242,452,1354,7,447
Python,9291,9291,96,1333,283,449,7,0
Python,9234,9234,336,18266,487,1509,7,139
Python,9041,9041,117,37086,430,2995,7,887
Python,9024,9024,468,18001,521,1912,7,0
Python,8716,8716,22,1143,380,729,7,296
Python,8622,8622,84,38630,352,1246,7,442
Python,8598,8598,50,24270,393,627,7,0
Python,8518,8518,30,5353,954,2420,7,0
Python,8308,8308,8,2186,332,656,7,937
Python,8277,8277,4496,187373,586,3861,7,312
Python,8252,8252,98,3984,273,673,7,160
Python,8194,8194,221,1518,624,1830,7,0
Python,8181,8181,38,5380,298,659,7,296
Python,8039,8039,194,8969,460,1454,7,306
Python,8023,8023,521,46165,372,2357,7,765
Python,7960,7960,3852,1851249,1250,7089,7,450
Python,7808,7808,241,8397,387,1130,7,0
Python,7587,7587,87,26578,608,1304,7,0
Python,7527,7527,0,776651,1221,504,7,0
Python,7479,7479,39,937,480,1941,7,299
Python,7399,7399,176,5226,356,1438,7,0
Python,7372,7372,0,584,426,905,7,0
Python,7349,7349,19,100629,425,1354,7,0
Python,7334,7334,83,3362,299,656,7,149
Python,7298,7298,40,52337,400,697,7,422
Python,7267,7267,632,66207,564,2332,7,148
Python,7213,7213,91,1267,354,658,7,599
Python,7129,7129,459,21221,433,807,7,0
Python,7042,7042,438,1494,408,1563,7,287
Python,7026,7026,82,2016,165,261,7,0
Python,6987,6987,29,533,238,345,7,430
Python,6874,6874,83,78352,348,1009,7,590
Python,6748,6748,607,139746,347,1725,7,312
Python,6717,6717,177,2395,270,627,7,163
Python,6655,6655,72,992,222,624,7,0
Python,6655,6655,17,631,175,236,7,599
Python,6650,6650,584,61077,469,1597,7,160
Python,6531,6531,369,424,236,1336,7,0
Python,6526,6526,248,1522,144,571,7,296
Python,6464,6464,330,14220,476,1915,7,0
Python,6341,6341,37,3331,289,555,7,0
Python,6310,6310,5,11864,414,925,7,0
Python,6293,6293,16,140,141,170,7,296
Python,6290,6290,553,17085,315,1040,7,290
